"Date","Solar To Home","Solar To Battery","Solar To Grid","Grid To Home","Grid To Battery","Battery To Home","Battery To Grid"
"2024-03-03 09:00","0.93","0.04","0","0.03","0","0.75","0"
"2024-03-03 09:30","1.08","0","0","0.29","0","0.93","0"
"2024-03-03 10:00","1.19","0","0","0.58","0","0.81","0"
"2024-03-03 10:30","1.24","0.12","0","0.35","0.01","0.37","0"
"2024-03-03 11:00","0.93","0.63","0","0.27","0.03","0.09","0"
"2024-03-03 11:30","0.93","0.76","0.05","0","0","0","0"
"2024-03-03 12:00","0.36","1.32","0.27","0","0","0","0"
"2024-03-03 12:30","0.41","1.42","0.32","0","0","0","0"
"2024-03-03 13:00","0.34","0.76","0.28","0","0","0","0"
"2024-03-03 13:30","0.26","0.27","0.03","0","0","0","0"
"2024-03-03 14:00","0.31","0.18","0.01","0","0","0.1","0"
"2024-03-03 14:30","1.25","0.34","0.09","0.07","0","0.05","0"
"2024-03-03 15:00","0.54","0.06","0","0.08","0","0.07","0"
"2024-03-03 15:30","0.21","0.04","0","0","0","0.02","0"
"2024-03-03 16:00","0.22","0.03","0","0","0","0.44","0"
"2024-03-03 16:30","0.05","0","0","0","0","0.35","0"
"2024-03-03 17:00","0.07","0","0","0.01","0","0.66","0.02"
"2024-03-03 17:30","0.02","0","0","0.07","0","0.72","0"
"2024-03-03 18:00","0","0","0","0.31","0","1.94","0"
"2024-03-03 18:30","0","0","0","0.07","0","1.94","0"
"2024-03-03 19:00","0","0","0","0.92","0","1.19","0"
"2024-03-03 19:30","0","0","0","1.19","0","0","0"
"2024-03-03 20:00","0","0","0","2.69","0","0","0"
"2024-03-03 20:30","0","0","0","2.14","0","0","0"
"2024-03-03 21:00","0","0","0","0.39","0","0","0"
"2024-03-03 21:30","0","0","0","0.4","0","0","0"
"2024-03-03 22:00","0","0","0","0.34","0","0","0"
"2024-03-03 22:30","0","0","0","0.23","0","0","0"
"2024-03-03 23:00","0","0","0","0.31","0","0","0"
"2024-03-03 23:30","0","0","0","3.44","0","0","0"
"2024-03-04 00:00","0","0","0","2.81","1.36","0","0"
"2024-03-04 00:30","0","0","0","0.65","1.38","0","0"
"2024-03-04 01:00","0","0","0","0.32","1.39","0","0"
"2024-03-04 01:30","0","0","0","3.01","1.59","0","0"
"2024-03-04 02:00","0","0","0","3.89","1.64","0","0"
"2024-03-04 02:30","0","0","0","3.8","0.68","0","0"
"2024-03-04 03:00","0","0","0","5.9","0","0.01","0"
"2024-03-04 03:30","0","0","0","5.27","0","0.01","0"
"2024-03-04 04:00","0","0","0","2.76","0","0","0"
"2024-03-04 04:30","0","0","0","3.2","0","0","0"
"2024-03-04 05:00","0","0","0","0.01","0","0.17","0"
"2024-03-04 05:30","0","0","0","0","0","0.21","0"
"2024-03-04 06:00","0","0","0","0","0","0.18","0"
"2024-03-04 06:30","0.02","0","0","0","0","0.35","0.01"
"2024-03-04 07:00","0.13","0","0","0.19","0","1.5","0.03"
"2024-03-04 07:30","0.29","0","0","0.01","0","1.68","0"
"2024-03-04 08:00","0.31","0","0","0.02","0","1.73","0"
"2024-03-04 08:30","0.43","0","0","0.03","0","1.61","0"
"2024-03-04 09:00","0.44","0","0","1.35","0","0.42","0"
"2024-03-04 09:30","0.63","0","0","1.51","0","0","0"
"2024-03-04 10:00","0.85","0","0","1.14","0","0","0"
"2024-03-04 10:30","1.16","0","0","1.31","0","0","0"
"2024-03-04 11:00","0.96","0.27","0","0.07","0.04","0.07","0"
"2024-03-04 11:30","1.31","0","0","1.54","0.02","0.07","0"
"2024-03-04 12:00","1.48","0.5","0.02","0.1","0.03","0","0"
"2024-03-04 12:30","1.12","0.15","0","0","0","0.1","0"
"2024-03-04 13:00","0.43","0.36","0","0","0","0.14","0"
"2024-03-04 13:30","0.46","0.27","0","0","0","0.19","0"
"2024-03-04 14:00","0.32","0.33","0","0","0.01","0","0"
"2024-03-04 14:30","0.42","0.12","0","0","0","0.17","0"
"2024-03-04 15:00","0.21","0.12","0.01","0","0","0.01","0"
"2024-03-04 15:30","0.17","0","0","0","0","0.08","0"
"2024-03-04 16:00","0.04","0","0","0","0","0.16","0"
"2024-03-04 16:30","0.03","0","0","0","0","0.15","0"
"2024-03-04 17:00","0.01","0","0","0","0","0.18","0.01"
"2024-03-04 17:30","0","0","0","0.19","0","0.88","0.02"
"2024-03-04 18:00","0","0","0","1","0","0","0"
"2024-03-04 18:30","0","0","0","1.05","0","0","0"
"2024-03-04 19:00","0","0","0","3.04","0","0","0"
"2024-03-04 19:30","0","0","0","0.81","0","0","0"
"2024-03-04 20:00","0","0","0","0.95","0","0","0"
"2024-03-04 20:30","0","0","0","1.38","0","0","0"
"2024-03-04 21:00","0","0","0","1.03","0","0","0"
"2024-03-04 21:30","0","0","0","1.57","0","0","0"
"2024-03-04 22:00","0","0","0","0.45","0","0.27","0"
"2024-03-04 22:30","0","0","0","1.66","0","0.05","0"
"2024-03-04 23:00","0","0","0","3.48","0","0.04","0"
"2024-03-04 23:30","0","0","0","3.22","0","0","0"
"2024-03-05 00:00","0","0","0","0.3","1.37","0","0"
"2024-03-05 00:30","0","0","0","0.29","1.4","0","0"
"2024-03-05 01:00","0","0","0","0.58","1.41","0","0"
"2024-03-05 01:30","0","0","0","1.67","1.45","0","0"
"2024-03-05 02:00","0","0","0","0.33","1.68","0","0"
"2024-03-05 02:30","0","0","0","0.25","0.83","0","0"
"2024-03-05 03:00","0","0","0","0.16","0","0.01","0"
"2024-03-05 03:30","0","0","0","0.17","0","0.01","0"
"2024-03-05 04:00","0","0","0","0.18","0","0.01","0"
"2024-03-05 04:30","0","0","0","0.17","0","0.01","0"
"2024-03-05 05:00","0","0","0","0.01","0","0.18","0"
"2024-03-05 05:30","0","0","0","0","0","0.2","0"
"2024-03-05 06:00","0","0","0","0","0","0.17","0"
"2024-03-05 06:30","0","0","0","0","0","0.27","0"
"2024-03-05 07:00","0.02","0","0","0","0","0.28","0.01"
"2024-03-05 07:30","0.06","0","0","0","0","0.21","0"
"2024-03-05 08:00","0.14","0.01","0","0","0","0.04","0"
"2024-03-05 08:30","0.19","0.01","0","0","0","0","0"
"2024-03-05 09:00","0.2","0.01","0","0.4","0","0.75","0"
"2024-03-05 09:30","0.23","0","0","0.29","0","1.58","0"
"2024-03-05 10:00","0.1","0","0","0.38","0","1.39","0"
"2024-03-05 10:30","0.1","0","0","0.43","0","1.27","0.08"
"2024-03-05 11:00","0.12","0","0","0.01","0","0.12","0"
"2024-03-05 11:30","0.13","0","0","0","0","0.35","0"
"2024-03-05 12:00","0.14","0","0","0.86","0","1","0"
"2024-03-05 12:30","0.28","0","0","1.68","0","0.05","0"
"2024-03-05 13:00","0.57","0","0","1.26","0","0.03","0"
"2024-03-05 13:30","0.74","0","0","0.96","0","0","0"
"2024-03-05 14:00","0.56","0","0","1.36","0","0","0"
"2024-03-05 14:30","1.12","0.02","0","0.45","0.02","0","0"
"2024-03-05 15:00","0.64","0","0","0.68","0","0","0"
"2024-03-05 15:30","0.23","0","0","1.1","0","0","0"
"2024-03-05 16:00","0.21","0","0","0.79","0","0","0"
"2024-03-05 16:30","0.1","0","0","0.38","0","0","0"
"2024-03-05 17:00","0.04","0","0","0.24","0","0","0"
"2024-03-05 17:30","0.02","0","0","0.41","0","0","0"
"2024-03-05 18:00","0","0","0","0.34","0","0","0"
"2024-03-05 18:30","0","0","0","0.52","0","0","0"
"2024-03-05 19:00","0","0","0","0.38","0","0","0"
"2024-03-05 19:30","0","0","0","0.29","0","0","0"
"2024-03-05 20:00","0","0","0","0.26","0","0","0"
"2024-03-05 20:30","0","0","0","1.72","0","0","0"
"2024-03-05 21:00","0","0","0","3.47","0","0","0"
"2024-03-05 21:30","0","0","0","2.55","0","0","0"
"2024-03-05 22:00","0","0","0","0.31","0","0","0"
"2024-03-05 22:30","0","0","0","0.19","0","0","0"
"2024-03-05 23:00","0","0","0","0.2","0","0","0"
"2024-03-05 23:30","0","0","0","3.54","0","0","0"
"2024-03-06 00:00","0","0","0","3.38","1.37","0","0"
"2024-03-06 00:30","0","0","0","0.71","1.39","0","0"
"2024-03-06 01:00","0","0","0","0.29","1.4","0","0"
"2024-03-06 01:30","0","0","0","0.9","1.4","0","0"
"2024-03-06 02:00","0","0","0","0.31","1.49","0","0"
"2024-03-06 02:30","0","0","0","0.25","1.01","0","0"
"2024-03-06 03:00","0","0","0","0.19","0.02","0","0"
"2024-03-06 03:30","0","0","0","0.16","0","0","0"
"2024-03-06 04:00","0","0","0","0.17","0","0","0"
"2024-03-06 04:30","0","0","0","0.77","0","0.01","0"
"2024-03-06 05:00","0","0","0","0.01","0","0.21","0"
"2024-03-06 05:30","0","0","0","0","0","0.99","0"
"2024-03-06 06:00","0","0","0","0.12","0","0.81","0"
"2024-03-06 06:30","0.01","0","0","0.63","0","1.82","0"
"2024-03-06 07:00","0.08","0","0","1.04","0","1.74","0"
"2024-03-06 07:30","0.25","0","0","0.88","0","1.59","0"
"2024-03-06 08:00","0.55","0","0","1.02","0","0.75","0"
"2024-03-06 08:30","0.76","0","0","1.16","0","0","0"
"2024-03-06 09:00","0.92","0","0","1.78","0","0","0"
"2024-03-06 09:30","0.91","0.12","0","0.25","0.09","0.05","0"
"2024-03-06 10:00","0.92","0.23","0.01","0","0","0.05","0"
"2024-03-06 10:30","1.08","0.29","0","0","0","0.05","0"
"2024-03-06 11:00","0.38","0.8","0","0","0","0","0"
"2024-03-06 11:30","0.27","0.71","0.14","0","0","0","0"
"2024-03-06 12:00","0.74","0.9","0.15","0","0","0","0"
"2024-03-06 12:30","0.58","1.18","0.18","0","0.02","0","0"
"2024-03-06 13:00","0.37","1.69","0.04","0","0.01","0","0"
"2024-03-06 13:30","0.32","1.66","0.11","0","0","0","0"
"2024-03-06 14:00","0.35","0.52","0.9","0","0","0","0"
"2024-03-06 14:30","0.23","0","1.44","0","0","0","0.01"
"2024-03-06 15:00","0.22","0","0.77","0","0","0","0.01"
"2024-03-06 15:30","0.19","0","0.37","0","0","0","0.01"
"2024-03-06 16:00","0.2","0","0.13","0","0","0","0.01"
"2024-03-06 16:30","0.16","0.08","0","0","0","0","0"
"2024-03-06 17:00","0.1","0","0","0.01","0","0.17","0"
"2024-03-06 17:30","0.02","0","0","0","0","0.18","0.01"
"2024-03-06 18:00","0","0","0","0","0","0.31","0"
"2024-03-06 18:30","0","0","0","0.54","0","1.83","0"
"2024-03-06 19:00","0","0","0","1.25","0","1.89","0"
"2024-03-06 19:30","0","0","0","0.01","0","0.52","0"
"2024-03-06 20:00","0","0","0","0","0","0.34","0"
"2024-03-06 20:30","0","0","0","0","0","0.39","0"
"2024-03-06 21:00","0","0","0","0","0","0.38","0"
"2024-03-06 21:30","0","0","0","0","0","0.36","0"
"2024-03-06 22:00","0","0","0","0.01","0","0.6","0"
"2024-03-06 22:30","0","0","0","2.06","0","0.57","0"
"2024-03-06 23:00","0","0","0","0.87","0","0.05","0"
"2024-03-06 23:30","0","0","0","3.4","0","0.01","0"
"2024-03-07 00:00","0","0","0","3.87","1.37","0","0"
"2024-03-07 00:30","0","0","0","0.56","1.4","0","0"
"2024-03-07 01:00","0","0","0","0.32","1.66","0","0"
"2024-03-07 01:30","0","0","0","3.02","1.68","0","0"
"2024-03-07 02:00","0","0","0","0.73","1.62","0","0"
"2024-03-07 02:30","0","0","0","0.19","0.46","0","0"
"2024-03-07 03:00","0","0","0","0.17","0","0.01","0"
"2024-03-07 03:30","0","0","0","0.17","0","0.01","0"
"2024-03-07 04:00","0","0","0","0.59","0","0.01","0"
"2024-03-07 04:30","0","0","0","0.56","0","0","0"
"2024-03-07 05:00","0","0","0","0.02","0","0.62","0"
"2024-03-07 05:30","0","0","0","0","0","0.29","0.06"
"2024-03-07 06:00","0","0","0","0","0","0.25","0.01"
"2024-03-07 06:30","0.01","0","0","0","0","0.46","0"
"2024-03-07 07:00","0.06","0","0","0.27","0","1.58","0"
"2024-03-07 07:30","0.16","0","0","0","0","1.3","0"
"2024-03-07 08:00","0.21","0.13","0","0","0.01","0","0"
"2024-03-07 08:30","0.25","0.39","0.01","0","0","0","0"
"2024-03-07 09:00","0.26","0.39","0","0","0.01","0","0"
"2024-03-07 09:30","0.29","0.84","0","0","0","0","0"
"2024-03-07 10:00","0.23","0.74","0.01","0","0","0","0"
"2024-03-07 10:30","0.24","1.21","0.03","0","0","0","0"
"2024-03-07 11:00","0.21","0.84","0.57","0","0","0","0"
"2024-03-07 11:30","0.21","0.01","1.27","0","0","0","0.01"
"2024-03-07 12:00","0.25","0","1.18","0","0","0","0"
"2024-03-07 12:30","0.33","0","0.21","0.18","0","0.55","0.01"
"2024-03-07 13:00","0.86","0.06","0","0.28","0","0.51","0"
"2024-03-07 13:30","0.34","0.45","0.02","0","0","0.02","0"
"2024-03-07 14:00","0.25","0.12","0","0","0","0.01","0"
"2024-03-07 14:30","0.34","0.13","0","0","0","0.28","0"
"2024-03-07 15:00","0.23","0.1","0","0","0","0","0"
"2024-03-07 15:30","0.19","0.17","0.04","0","0","0","0"
"2024-03-07 16:00","0.16","0","0.23","0","0","0","0"
"2024-03-07 16:30","0.2","0.01","0","0.11","0","0.52","0"
"2024-03-07 17:00","0.12","0.01","0","0","0","0.05","0"
"2024-03-07 17:30","0.03","0","0","0","0","0.57","0.01"
"2024-03-07 18:00","0","0","0","0","0","0.86","0"
"2024-03-07 18:30","0","0","0","0","0","1.03","0"
"2024-03-07 19:00","0","0","0","0","0","0.43","0"
"2024-03-07 19:30","0","0","0","0.61","0","1.8","0"
"2024-03-07 20:00","0","0","0","0.69","0","1.55","0"
"2024-03-07 20:30","0","0","0","0.03","0","0.61","0"
"2024-03-07 21:00","0","0","0","0.31","0","0.06","0"
"2024-03-07 21:30","0","0","0","0.34","0","0","0"
"2024-03-07 22:00","0","0","0","0.23","0","0","0"
"2024-03-07 22:30","0","0","0","0.19","0","0","0"
"2024-03-07 23:00","0","0","0","0.18","0","0","0"
"2024-03-07 23:30","0","0","0","2.95","0","0","0"
"2024-03-08 00:00","0","0","0","3.1","1.37","0","0"
"2024-03-08 00:30","0","0","0","0.58","1.39","0","0"
"2024-03-08 01:00","0","0","0","0.3","1.48","0","0"
"2024-03-08 01:30","0","0","0","0.32","1.67","0","0"
"2024-03-08 02:00","0","0","0","2.55","1.65","0","0"
"2024-03-08 02:30","0","0","0","0.65","0.58","0","0"
"2024-03-08 03:00","0","0","0","0.16","0","0.01","0"
"2024-03-08 03:30","0","0","0","0.15","0","0.01","0"
"2024-03-08 04:00","0","0","0","0.17","0","0.01","0"
"2024-03-08 04:30","0","0","0","0.17","0","0.01","0"
"2024-03-08 05:00","0","0","0","0.01","0","0.16","0"
"2024-03-08 05:30","0","0","0","0","0","0.19","0"
"2024-03-08 06:00","0","0","0","0.25","0","1.15","0"
"2024-03-08 06:30","0.03","0","0","0.28","0","1.88","0"
"2024-03-08 07:00","0.13","0","0","0.06","0","1.85","0"
"2024-03-08 07:30","0.29","0","0","0.09","0","1.37","0.06"
"2024-03-08 08:00","0.42","0","0","0.67","0","0.79","0"
"2024-03-08 08:30","0.73","0","0","1.24","0","0","0"
"2024-03-08 09:00","0.91","0","0","1.11","0","0","0"
"2024-03-08 09:30","1.03","0","0","0.82","0","0","0"
"2024-03-08 10:00","1.24","0.03","0","0.2","0","0.05","0"
"2024-03-08 10:30","1.09","0.33","0.01","0","0","0","0"
"2024-03-08 11:00","1.59","0.01","0","0.99","0","0.3","0"
"2024-03-08 11:30","0.99","0.73","0.01","0.17","0.04","0.03","0"
"2024-03-08 12:00","0.35","1.29","0.01","0","0","0","0"
"2024-03-08 12:30","0.96","0.46","0.01","0.12","0.03","0.14","0"
"2024-03-08 13:00","1.76","0.29","0","0.81","0.16","0","0"
"2024-03-08 13:30","0.85","0.72","0.01","0","0.01","0","0"
"2024-03-08 14:00","0.35","1.22","0.03","0","0","0","0"
"2024-03-08 14:30","0.33","0.99","0","0","0.01","0","0"
"2024-03-08 15:00","0.26","0.44","0","0","0","0","0"
"2024-03-08 15:30","0.26","0.36","0","0","0.01","0","0"
"2024-03-08 16:00","0.25","0.11","0","0","0","0","0"
"2024-03-08 16:30","0.17","0.02","0","0","0","0.03","0"
"2024-03-08 17:00","0.08","0","0","0.01","0","0.13","0"
"2024-03-08 17:30","0.02","0","0","0","0","0.31","0"
"2024-03-08 18:00","0","0","0","0.94","0","1.38","0.03"
"2024-03-08 18:30","0","0","0","0.32","0","1.39","0"
"2024-03-08 19:00","0","0","0","0","0","0.28","0"
"2024-03-08 19:30","0","0","0","0","0","0.28","0"
"2024-03-08 20:00","0","0","0","0","0","0.29","0"
"2024-03-08 20:30","0","0","0","0.71","0","1.76","0"
"2024-03-08 21:00","0","0","0","0.06","0","0.66","0"
"2024-03-08 21:30","0","0","0","0.17","0","0.15","0"
"2024-03-08 22:00","0","0","0","0.32","0","0","0"
"2024-03-08 22:30","0","0","0","0.25","0","0","0"
"2024-03-08 23:00","0","0","0","0.19","0","0","0"
"2024-03-08 23:30","0","0","0","0.23","0","0","0"
"2024-03-09 00:00","0","0","0","3.79","1.34","0","0"
"2024-03-09 00:30","0","0","0","0.98","1.36","0","0"
"2024-03-09 01:00","0","0","0","0.31","1.51","0","0"
"2024-03-09 01:30","0","0","0","2.01","1.64","0","0"
"2024-03-09 02:00","0","0","0","0.32","1.6","0","0"
"2024-03-09 02:30","0","0","0","2.44","0.52","0","0"
"2024-03-09 03:00","0","0","0","3.69","0","0.01","0"
"2024-03-09 03:30","0","0","0","3.73","0","0.01","0"
"2024-03-09 04:00","0","0","0","4.35","0","0.01","0"
"2024-03-09 04:30","0","0","0","3.8","0","0.07","0"
"2024-03-09 05:00","0","0","0","2.56","0","1.9","0"
"2024-03-09 05:30","0","0","0","0.5","0","1.43","0"
"2024-03-09 06:00","0","0","0","0","0","1.89","0"
"2024-03-09 06:30","0.02","0","0","0","0","0.29","0.01"
"2024-03-09 07:00","0.04","0","0","0.01","0","0.15","0"
"2024-03-09 07:30","0.11","0","0","0","0","0.07","0"
"2024-03-09 08:00","0.17","0","0","0","0","0.02","0"
"2024-03-09 08:30","0.28","0.01","0","0","0","0.64","0"
"2024-03-09 09:00","0.3","0.07","0","0","0","0.11","0"
"2024-03-09 09:30","0.34","0.24","0","0","0","0.08","0"
"2024-03-09 10:00","0.71","0.18","0","0.41","0.02","0.5","0"
"2024-03-09 10:30","0.27","0.58","0","0","0","0","0"
"2024-03-09 11:00","0.47","0.35","0","0","0.01","0.01","0"
"2024-03-09 11:30","0.52","0.42","0","0","0","0.05","0"
"2024-03-09 12:00","0.82","0.66","0.13","0.12","0.01","0.24","0"
"2024-03-09 12:30","1.14","0.04","0","0.13","0","0.8","0"
"2024-03-09 13:00","0.44","0.27","0","0","0","0.46","0"
"2024-03-09 13:30","0.27","0.29","0","0","0","0","0"
"2024-03-09 14:00","0.19","0.47","0","0","0","0","0"
"2024-03-09 14:30","0.21","0.25","0","0","0","0","0"
"2024-03-09 15:00","0.21","0.31","0.02","0","0","0.02","0.01"
"2024-03-09 15:30","0.23","0","0","0.36","0","1.31","0"
"2024-03-09 16:00","0.26","0.01","0","0.14","0","0.9","0"
"2024-03-09 16:30","0.14","0.04","0","0","0","0.05","0"
"2024-03-09 17:00","0.05","0","0","0","0","0.12","0"
"2024-03-09 17:30","0.03","0","0","0","0","0.18","0"
"2024-03-09 18:00","0","0","0","0","0","0.21","0"
"2024-03-09 18:30","0","0","0","0.13","0","0.14","0"
"2024-03-09 19:00","0","0","0","0.48","0","0","0"
"2024-03-09 19:30","0","0","0","1.42","0","0","0"
"2024-03-09 20:00","0","0","0","0.28","0","0","0"
"2024-03-09 20:30","0","0","0","0.49","0","0","0"
"2024-03-09 21:00","0","0","0","0.24","0","0","0"
"2024-03-09 21:30","0","0","0","0.25","0","0","0"
"2024-03-09 22:00","0","0","0","0.24","0","0","0"
"2024-03-09 22:30","0","0","0","0.52","0","0","0"
"2024-03-09 23:00","0","0","0","0.18","0","0","0"
"2024-03-09 23:30","0","0","0","0.3","0","0","0"
"2024-03-10 00:00","0","0","0","4.75","1.35","0","0"
"2024-03-10 00:30","0","0","0","4.61","1.37","0","0"
"2024-03-10 01:00","0","0","0","3.8","1.38","0","0"
"2024-03-10 01:30","0","0","0","3.84","1.62","0","0"
"2024-03-10 02:00","0","0","0","3.81","1.64","0","0"
"2024-03-10 02:30","0","0","0","2.58","0.67","0","0"
"2024-03-10 03:00","0","0","0","0.15","0","0.01","0"
"2024-03-10 03:30","0","0","0","0.17","0","0.01","0"
