"Date","Solar To Home","Solar To Battery","Solar To Grid","Grid To Home","Grid To Battery","Battery To Home","Battery To Grid"
"2024-06-10 17:00","0.78","0.01","0.34","0","0","0","0"
"2024-06-10 17:30","0.37","0","0.07","0.05","0","0.44","0.03"
"2024-06-10 18:00","0.42","0","0","1.08","0","1.28","0"
"2024-06-10 18:30","0.28","0","0","0.18","0","1.1","0"
"2024-06-10 19:00","0.19","0","0","0","0","0.29","0"
"2024-06-10 19:30","0.16","0","0","0.62","0","1.06","0"
"2024-06-10 20:00","0.09","0","0","0.13","0","0.86","0"
"2024-06-10 20:30","0.03","0","0","0","0","0.3","0.01"
"2024-06-10 21:00","0.01","0","0","0","0","0.48","0.1"
"2024-06-10 21:30","0","0","0","0","0","0.47","0"
"2024-06-10 22:00","0","0","0","0.02","0","0.64","0"
"2024-06-10 22:30","0","0","0","0.6","0","1.3","0"
"2024-06-10 23:00","0","0","0","2.23","0","0","0"
"2024-06-10 23:30","0","0","0","0.05","0","0.17","0"
"2024-06-11 00:00","0","0","0","0.35","1.58","0","0"
"2024-06-11 00:30","0","0","0","0.32","1.59","0","0"
"2024-06-11 01:00","0","0","0","0.34","1.59","0","0"
"2024-06-11 01:30","0","0","0","0.35","1.59","0","0"
"2024-06-11 02:00","0","0","0","0.28","1.13","0","0"
"2024-06-11 02:30","0","0","0","0.19","0.07","0","0"
"2024-06-11 03:00","0","0","0","0.18","0","0","0"
"2024-06-11 03:30","0","0","0","0.17","0","0","0"
"2024-06-11 04:00","0","0","0","0.18","0","0","0"
"2024-06-11 04:30","0","0","0","0.19","0","0","0"
"2024-06-11 05:00","0.01","0","0","0.05","0","0.1","0"
"2024-06-11 05:30","0.02","0","0","0.01","0","0.13","0.01"
"2024-06-11 06:00","0.07","0","0","0","0","0.47","0"
"2024-06-11 06:30","0.14","0","0","0.1","0","0.76","0.01"
"2024-06-11 07:00","0.18","0","0","0.17","0","0.89","0"
"2024-06-11 07:30","0.22","0.16","0","0","0","0","0"
"2024-06-11 08:00","0.21","0.34","0","0","0","0","0"
"2024-06-11 08:30","0.24","0.38","0","0","0","0","0"
"2024-06-11 09:00","0.24","0.63","0","0","0","0","0"
"2024-06-11 09:30","0.98","0.02","0","0.41","0","0.67","0"
"2024-06-11 10:00","0.72","0.6","0.01","0.24","0.01","0.19","0"
"2024-06-11 10:30","0.42","0.42","0","0.01","0","0.17","0"
"2024-06-11 11:00","0.69","0.81","0.21","0","0","0.01","0"
"2024-06-11 11:30","0.43","0.25","0.81","0","0","0.02","0.02"
"2024-06-11 12:00","0.68","0","1.25","0","0","0.03","0.03"
"2024-06-11 12:30","1.24","0.08","0.48","0","0","0.16","0"
"2024-06-11 13:00","0.85","0.02","0.01","0.01","0","0.32","0.01"
"2024-06-11 13:30","1.92","0.04","0.01","0.52","0.27","0.07","0"
"2024-06-11 14:00","0.8","0.01","0","0.09","0","0.43","0"
"2024-06-11 14:30","0.72","0","0","0.74","0","1.11","0"
"2024-06-11 15:00","0.4","0.88","0.05","0.02","0.01","0.03","0"
"2024-06-11 15:30","0.45","0.94","0.35","0","0","0","0"
"2024-06-11 16:00","0.32","0.06","0.54","0","0","0","0"
"2024-06-11 16:30","0.24","0","0.08","0","0","0","0"
"2024-06-11 17:00","0.38","0","0.08","0.01","0","0.15","0.02"
"2024-06-11 17:30","0.41","0.02","0.03","0.05","0","0.18","0.06"
"2024-06-11 18:00","0.24","0.04","0","0.1","0","0.31","0"
"2024-06-11 18:30","0.22","0.03","0","0","0","0.29","0"
"2024-06-11 19:00","0.17","0","0","0","0","0.07","0"
"2024-06-11 19:30","0.11","0","0","0","0","0.23","0"
"2024-06-11 20:00","0.04","0","0","0","0","0.6","0"
"2024-06-11 20:30","0.02","0","0","0","0","0.43","0"
"2024-06-11 21:00","0.01","0","0","0","0","0.86","0"
"2024-06-11 21:30","0","0","0","0","0","0.31","0"
"2024-06-11 22:00","0","0","0","0.31","0","1.04","0"
"2024-06-11 22:30","0","0","0","0.43","0","1.61","0"
"2024-06-11 23:00","0","0","0","0","0","0.22","0.01"
"2024-06-11 23:30","0","0","0","0","0","0.18","0"
"2024-06-12 00:00","0","0","0","0.35","1.64","0","0"
"2024-06-12 00:30","0","0","0","0.35","1.64","0","0"
"2024-06-12 01:00","0","0","0","0.35","1.64","0","0"
"2024-06-12 01:30","0","0","0","0.34","1.56","0","0"
"2024-06-12 02:00","0","0","0","0.2","0.37","0","0"
"2024-06-12 02:30","0","0","0","0.19","0","0","0"
"2024-06-12 03:00","0","0","0","0.2","0","0","0"
"2024-06-12 03:30","0","0","0","0.19","0","0","0"
"2024-06-12 04:00","0","0","0","0.18","0","0","0"
"2024-06-12 04:30","0","0","0","0.17","0","0","0"
"2024-06-12 05:00","0","0","0","0.01","0","0.17","0"
"2024-06-12 05:30","0.02","0","0","0","0","0.16","0"
"2024-06-12 06:00","0.05","0","0","0.01","0","0.13","0.01"
"2024-06-12 06:30","0.14","0","0","0","0","0.04","0"
"2024-06-12 07:00","0.21","0.04","0","0.03","0","0.17","0"
"2024-06-12 07:30","0.37","0","0","0.55","0","1.47","0"
"2024-06-12 08:00","0.35","0.12","0","0.16","0.01","0.52","0"
"2024-06-12 08:30","0.26","0.35","0.01","0","0","0","0"
"2024-06-12 09:00","0.39","0.16","0","0","0","0.25","0"
"2024-06-12 09:30","0.33","0.55","0","0","0","0","0"
"2024-06-12 10:00","0.29","1","0","0","0","0","0"
"2024-06-12 10:30","0.23","0.34","0.14","0","0","0","0"
"2024-06-12 11:00","0.83","0.07","0.28","0.67","0","0.46","0.02"
"2024-06-12 11:30","0.34","0.63","0.39","0.03","0.03","0","0"
"2024-06-12 12:00","0.22","0.06","1.01","0","0","0","0"
"2024-06-12 12:30","0.2","0.02","1.01","0","0","0","0"
"2024-06-12 13:00","0.25","0","0.84","0","0","0","0"
"2024-06-12 13:30","0.23","0","0.62","0","0","0","0"
"2024-06-12 14:00","0.27","0","0.77","0","0","0","0.01"
"2024-06-12 14:30","0.23","0","0.56","0","0","0","0"
"2024-06-12 15:00","0.24","0","0.71","0","0","0","0"
"2024-06-12 15:30","0.45","0","0.24","0.11","0","0.35","0.01"
"2024-06-12 16:00","1.15","0.18","0","0.52","0","0.58","0"
"2024-06-12 16:30","0.32","0.32","0","0","0","0","0"
"2024-06-12 17:00","0.35","0.27","0.06","0","0","0.01","0"
"2024-06-12 17:30","0.23","0.03","0.24","0","0","0","0"
"2024-06-12 18:00","0.2","0","0.1","0","0","0","0"
"2024-06-12 18:30","0.18","0","0.11","0","0","0.01","0"
"2024-06-12 19:00","0.18","0","0","0.79","0","1.51","0"
"2024-06-12 19:30","0.2","0","0","0.18","0","0.84","0"
"2024-06-12 20:00","0.05","0","0","0.01","0","0.16","0"
"2024-06-12 20:30","0.03","0","0","0.05","0","0.7","0"
"2024-06-12 21:00","0","0","0","0","0","0.96","0.01"
"2024-06-12 21:30","0","0","0","0","0","0.94","0"
"2024-06-12 22:00","0","0","0","0","0","0.37","0"
"2024-06-12 22:30","0","0","0","0.11","0","0.84","0"
"2024-06-12 23:00","0","0","0","1.16","0","1.02","0"
"2024-06-12 23:30","0","0","0","0.29","0","0","0"
"2024-06-13 00:00","0","0","0","3.74","1.56","0","0"
"2024-06-13 00:30","0","0","0","3.72","1.57","0","0"
"2024-06-13 01:00","0","0","0","2.52","1.57","0","0"
"2024-06-13 01:30","0","0","0","0.33","1.57","0","0"
"2024-06-13 02:00","0","0","0","0.28","1.02","0","0"
"2024-06-13 02:30","0","0","0","0.17","0.02","0","0"
"2024-06-13 03:00","0","0","0","0.18","0","0","0"
"2024-06-13 03:30","0","0","0","0.19","0","0","0"
"2024-06-13 04:00","0","0","0","0.18","0","0","0"
"2024-06-13 04:30","0","0","0","0.16","0","0.01","0"
"2024-06-13 05:00","0.02","0","0","0","0","0.15","0"
"2024-06-13 05:30","0.07","0","0","0","0","0.11","0.01"
"2024-06-13 06:00","0.17","0.01","0","0","0","0.12","0"
"2024-06-13 06:30","0.19","0.05","0","0","0","0","0"
"2024-06-13 07:00","0.19","0.13","0","0","0","0","0"
"2024-06-13 07:30","0.21","0.15","0.07","0","0","0.03","0.02"
"2024-06-13 08:00","0.46","0.02","0","0","0","0.44","0"
"2024-06-13 08:30","0.23","0.24","0.04","0","0","0","0"
"2024-06-13 09:00","0.34","0.05","0.22","0","0","0.12","0.03"
"2024-06-13 09:30","0.28","0","0.55","0","0","0","0"
"2024-06-13 10:00","0.64","0","0.1","0.36","0","0.78","0.03"
"2024-06-13 10:30","0.52","0","0","0.33","0","1.22","0"
"2024-06-13 11:00","0.26","0.54","0","0","0","0","0"
"2024-06-13 11:30","0.25","0.6","0","0","0","0","0"
"2024-06-13 12:00","0.33","0.29","0","0","0.01","0.01","0"
"2024-06-13 12:30","0.7","0.07","0","0.18","0.03","0.44","0"
"2024-06-13 13:00","0.62","0.32","0","0.26","0","0.47","0"
"2024-06-13 13:30","0.21","0.34","0","0","0","0","0"
"2024-06-13 14:00","0.19","0.36","0","0","0","0","0"
"2024-06-13 14:30","0.18","0.27","0","0","0","0","0"
"2024-06-13 15:00","0.2","0.14","0","0","0","0","0"
"2024-06-13 15:30","0.17","0.03","0","0","0","0.01","0"
"2024-06-13 16:00","0.18","0.12","0","0","0","0","0"
"2024-06-13 16:30","0.21","0.09","0","0","0","0.23","0"
"2024-06-13 17:00","0.17","0.02","0","0","0","0.03","0"
"2024-06-13 17:30","0.05","0","0","0","0","0.11","0.01"
"2024-06-13 18:00","0.18","0.02","0","0","0","0.03","0"
"2024-06-13 18:30","0.21","0.05","0","0.04","0","0.08","0"
"2024-06-13 19:00","0.12","0","0","0.2","0","1.02","0"
"2024-06-13 19:30","0.05","0","0","0","0","0.12","0.01"
"2024-06-13 20:00","0.01","0","0","0","0","0.61","0"
"2024-06-13 20:30","0","0","0","0.04","0","0.68","0"
"2024-06-13 21:00","0","0","0","1.02","0","1.8","0"
"2024-06-13 21:30","0","0","0","0.42","0","0.98","0"
"2024-06-13 22:00","0","0","0","0","0","0.28","0"
"2024-06-13 22:30","0","0","0","0","0","0.2","0"
"2024-06-13 23:00","0","0","0","0","0","0.2","0"
"2024-06-13 23:30","0","0","0","0","0","0.18","0"
"2024-06-14 00:00","0","0","0","3.32","1.69","0","0"
"2024-06-14 00:30","0","0","0","4.03","1.69","0","0"
"2024-06-14 01:00","0","0","0","4.05","1.69","0","0"
"2024-06-14 01:30","0","0","0","1.32","1.69","0","0"
"2024-06-14 02:00","0","0","0","0.25","0.74","0","0"
"2024-06-14 02:30","0","0","0","0.21","0","0","0"
"2024-06-14 03:00","0","0","0","0.2","0","0","0"
"2024-06-14 03:30","0","0","0","0.18","0","0","0"
"2024-06-14 04:00","0","0","0","0.2","0","0","0"
"2024-06-14 04:30","0","0","0","0.19","0","0.01","0"
"2024-06-14 05:00","0.01","0","0","0.02","0","0.15","0"
"2024-06-14 05:30","0.03","0","0","0.01","0","0.13","0.02"
"2024-06-14 06:00","0.11","0","0","0","0","0.09","0"
"2024-06-14 06:30","0.14","0","0","0.08","0","0.43","0"
"2024-06-14 07:00","0.18","0","0","0.39","0","1.71","0"
"2024-06-14 07:30","0.37","0.06","0","0","0","0.83","0.01"
"2024-06-14 08:00","0.24","0.09","0.01","0","0","0.18","0"
"2024-06-14 08:30","0.25","0.27","0.01","0","0","0","0"
"2024-06-14 09:00","0.29","0.37","0","0","0","0","0"
"2024-06-14 09:30","0.41","0.33","0","0","0.03","0","0"
"2024-06-14 10:00","0.3","0.43","0","0","0","0","0"
"2024-06-14 10:30","0.81","0.31","0","0.03","0.01","0.21","0"
"2024-06-14 11:00","0.66","0.7","0","0","0.04","0.02","0"
"2024-06-14 11:30","1.11","0.31","0","0.4","0","0.49","0"
"2024-06-14 12:00","0.65","0.91","0.17","0.01","0.01","0.01","0"
"2024-06-14 12:30","0.67","0.09","0.54","0","0","0","0"
"2024-06-14 13:00","0.3","0","1.16","0","0","0","0"
"2024-06-14 13:30","0.48","0","1.45","0","0","0","0"
"2024-06-14 14:00","0.57","0.01","0.91","0","0","0","0.05"
"2024-06-14 14:30","0.48","0","1.05","0","0","0","0"
"2024-06-14 15:00","0.53","0","1.43","0","0","0","0"
"2024-06-14 15:30","0.19","0","1.07","0","0","0","0"
"2024-06-14 16:00","0.36","0","1.31","0","0","0","0.01"
"2024-06-14 16:30","0.29","0","1.49","0","0","0","0"
"2024-06-14 17:00","0.28","0","1.05","0","0","0","0"
"2024-06-14 17:30","0.26","0","0.14","0","0","0.41","0.01"
"2024-06-14 18:00","0.41","0.01","0","0.08","0","0.86","0.01"
"2024-06-14 18:30","0.22","0","0","0.22","0","1.7","0"
"2024-06-14 19:00","0.23","0","0","0.02","0","0.74","0"
"2024-06-14 19:30","0.12","0","0","0","0","0.43","0"
"2024-06-14 20:00","0.03","0","0","0.01","0","0.39","0"
"2024-06-14 20:30","0.02","0","0","0.02","0","0.5","0"
"2024-06-14 21:00","0","0","0","0.33","0","1.86","0"
"2024-06-14 21:30","0","0","0","1.05","0","0.98","0"
"2024-06-14 22:00","0","0","0","0.29","0","0","0"
"2024-06-14 22:30","0","0","0","0.07","0","0.22","0"
"2024-06-14 23:00","0","0","0","1.46","0","0.08","0"
"2024-06-14 23:30","0","0","0","0.43","0","0","0"
"2024-06-15 00:00","0","0","0","3.49","1.64","0","0"
"2024-06-15 00:30","0","0","0","3.92","1.64","0","0"
"2024-06-15 01:00","0","0","0","3.93","1.64","0","0"
"2024-06-15 01:30","0","0","0","3.47","1.64","0","0"
"2024-06-15 02:00","0","0","0","0.31","1.31","0","0"
"2024-06-15 02:30","0","0","0","0.2","0.11","0","0"
"2024-06-15 03:00","0","0","0","0.2","0","0","0"
"2024-06-15 03:30","0","0","0","0.19","0","0","0"
"2024-06-15 04:00","0","0","0","0.19","0","0","0"
"2024-06-15 04:30","0","0","0","0.17","0","0","0"
"2024-06-15 05:00","0.01","0","0","0.01","0","0.18","0"
"2024-06-15 05:30","0.04","0","0","0.01","0","0.15","0"
"2024-06-15 06:00","0.15","0.02","0","0","0","0.03","0"
"2024-06-15 06:30","0.15","0.01","0","0","0","0.03","0"
"2024-06-15 07:00","0.12","0","0","0","0","0.06","0"
"2024-06-15 07:30","0.18","0.05","0","0","0","0.05","0"
"2024-06-15 08:00","0.15","0.02","0","0","0","0.04","0"
"2024-06-15 08:30","0.2","0.04","0","0","0","0.09","0"
"2024-06-15 09:00","0.25","0.34","0","0","0","0","0"
"2024-06-15 09:30","0.22","0.21","0","0","0.01","0","0"
"2024-06-15 10:00","0.65","0","0","0.5","0","1.08","0"
"2024-06-15 10:30","0.63","0.32","0","0.06","0","0.32","0"
"2024-06-15 11:00","0.33","0.46","0","0.01","0.04","0","0"
"2024-06-15 11:30","0.17","0.36","0.66","0","0","0","0"
"2024-06-15 12:00","0.23","0","1.11","0","0","0","0"
"2024-06-15 12:30","0.25","0","0.72","0","0","0","0"
"2024-06-15 13:00","0.2","0","0.54","0","0","0","0"
"2024-06-15 13:30","0.18","0","0.58","0","0","0","0"
"2024-06-15 14:00","0.31","0","1.01","0","0","0","0"
"2024-06-15 14:30","0.17","0.04","0.22","0","0","0.11","0.01"
"2024-06-15 15:00","0.35","0.01","0.97","0","0","0","0.01"
"2024-06-15 15:30","0.17","0","0.13","0","0","0.01","0.01"
"2024-06-15 16:00","0.91","0","0.05","0.67","0","0.7","0"
"2024-06-15 16:30","1.19","0.54","0.11","0","0.01","0","0"
"2024-06-15 17:00","0.25","0.36","0.53","0","0","0","0"
"2024-06-15 17:30","0.21","0","0.43","0","0","0","0"
"2024-06-15 18:00","0.24","0","0.18","0","0","0","0"
"2024-06-15 18:30","0.11","0","0","0","0","0.15","0"
"2024-06-15 19:00","0.11","0","0","0.19","0","0.89","0"
"2024-06-15 19:30","0.07","0","0","0.02","0","0.34","0"
"2024-06-15 20:00","0.03","0","0","0.02","0","0.7","0.02"
"2024-06-15 20:30","0.01","0","0","1.02","0","1.81","0"
"2024-06-15 21:00","0","0","0","0.03","0","1.05","0"
"2024-06-15 21:30","0","0","0","0","0","0.31","0"
"2024-06-15 22:00","0","0","0","0","0","0.3","0"
"2024-06-15 22:30","0","0","0","0","0","0.26","0"
"2024-06-15 23:00","0","0","0","0","0","0.22","0"
"2024-06-15 23:30","0","0","0","0","0","0.25","0"
"2024-06-16 00:00","0","0","0","3.84","1.61","0","0"
"2024-06-16 00:30","0","0","0","3.85","1.61","0","0"
"2024-06-16 01:00","0","0","0","3.86","1.61","0","0"
"2024-06-16 01:30","0","0","0","1.96","1.45","0","0"
"2024-06-16 02:00","0","0","0","0.23","0.28","0","0"
"2024-06-16 02:30","0","0","0","0.2","0","0","0"
"2024-06-16 03:00","0","0","0","0.18","0","0","0"
"2024-06-16 03:30","0","0","0","0.21","0","0","0"
"2024-06-16 04:00","0","0","0","0.19","0","0","0"
"2024-06-16 04:30","0","0","0","0.37","0","0","0"
"2024-06-16 05:00","0.02","0","0","0.41","0","1.6","0"
"2024-06-16 05:30","0.03","0","0","0.01","0","0.99","0"
"2024-06-16 06:00","0.12","0","0","0","0","0.07","0"
"2024-06-16 06:30","0.17","0.02","0","0","0","0.02","0"
"2024-06-16 07:00","0.16","0.05","0","0","0","0","0"
"2024-06-16 07:30","0.17","0.06","0.01","0","0","0.01","0"
"2024-06-16 08:00","0.23","0.25","0","0","0.01","0","0"
"2024-06-16 08:30","0.47","0.15","0","0","0","0.35","0"
"2024-06-16 09:00","0.3","0.62","0","0","0","0","0"
"2024-06-16 09:30","0.24","0.64","0.01","0","0","0","0"
"2024-06-16 10:00","0.28","0.47","0.03","0","0","0","0"
"2024-06-16 10:30","0.43","0.8","0.02","0","0","0.08","0.02"
"2024-06-16 11:00","0.59","0.3","0.59","0.03","0","0","0"
"2024-06-16 11:30","1.43","0.19","0.29","0.24","0.03","0.03","0.01"
"2024-06-16 12:00","0.42","0.03","1.05","0","0","0","0"
"2024-06-16 12:30","0.3","0","0.89","0","0","0.02","0.02"
"2024-06-16 13:00","0.36","0.03","1.07","0","0","0","0"
"2024-06-16 13:30","0.26","0","1","0","0","0","0"
"2024-06-16 14:00","0.58","0","0.33","0.08","0","0.21","0.08"
"2024-06-16 14:30","0.42","0.14","0.37","0","0","0.07","0.03"
"2024-06-16 15:00","0.66","0","0.72","0.03","0","0.2","0.03"
"2024-06-16 15:30","1.14","0","0","0.84","0.01","0.8","0"
"2024-06-16 16:00","0.45","0.27","0","0","0.02","0.11","0"
"2024-06-16 16:30","0.29","0.18","0","0.03","0","0.09","0"
"2024-06-16 17:00","0.27","0.05","0","0","0","0.22","0"
"2024-06-16 17:30","0.21","0.07","0","0","0","0","0"
"2024-06-16 18:00","0.26","0.01","0","0.04","0","0.59","0"
"2024-06-16 18:30","0.19","0","0","0.28","0","0.71","0"
"2024-06-16 19:00","0.14","0","0","0.48","0","0.98","0"
"2024-06-16 19:30","0.1","0","0","0.01","0","0.33","0"
"2024-06-16 20:00","0.06","0","0","0.97","0","1.79","0"
"2024-06-16 20:30","0.01","0","0","0.14","0","0.76","0"
"2024-06-16 21:00","0.01","0","0","0.5","0","1.13","0"
"2024-06-16 21:30","0","0","0","0.96","0","0.71","0"
"2024-06-16 22:00","0","0","0","0.26","0","0","0"
"2024-06-16 22:30","0","0","0","0.02","0","0.26","0"
"2024-06-16 23:00","0","0","0","0.19","0","0.07","0"
"2024-06-16 23:30","0","0","0","0.13","0","0","0"
"2024-06-17 00:00","0","0","0","0.37","1.62","0","0"
"2024-06-17 00:30","0","0","0","0.35","1.62","0","0"
"2024-06-17 01:00","0","0","0","0.35","1.63","0","0"
"2024-06-17 01:30","0","0","0","0.36","1.63","0","0"
"2024-06-17 02:00","0","0","0","0.3","1.27","0","0"
"2024-06-17 02:30","0","0","0","0.21","0.13","0","0"
"2024-06-17 03:00","0","0","0","0.21","0","0","0"
"2024-06-17 03:30","0","0","0","0.18","0","0","0"
"2024-06-17 04:00","0","0","0","1.83","0","0","0"
"2024-06-17 04:30","0","0","0","1.71","0","0","0"
"2024-06-17 05:00","0.01","0","0","0.1","0","0.16","0"
"2024-06-17 05:30","0.06","0","0","0","0","0.1","0"
"2024-06-17 06:00","0.12","0","0","0","0","0.05","0"
"2024-06-17 06:30","0.15","0.03","0","0","0","0","0"
"2024-06-17 07:00","0.15","0","0","0","0","0.03","0"
"2024-06-17 07:30","0.16","0.03","0","0","0","0","0"
"2024-06-17 08:00","0.16","0.16","0.01","0","0","0","0"
"2024-06-17 08:30","0.37","0.31","0.03","0","0","0.05","0"
"2024-06-17 09:00","0.3","0.22","0.35","0","0","0","0"
"2024-06-17 09:30","0.23","0","0.59","0","0","0","0"
"2024-06-17 10:00","0.26","0","0.59","0","0","0","0"
"2024-06-17 10:30","0.23","0","0.94","0","0","0","0"
"2024-06-17 11:00","0.73","0.13","0.36","0.1","0","0.21","0.02"
"2024-06-17 11:30","0.33","0.01","1.42","0","0","0","0"
"2024-06-17 12:00","0.32","0.07","0.85","0","0","0","0.01"
"2024-06-17 12:30","0.95","0.02","0.12","0.4","0.08","0.58","0.01"
"2024-06-17 13:00","0.61","0.19","0","0.01","0.01","0.37","0"
"2024-06-17 13:30","0.27","0.44","1.18","0","0","0","0"
"2024-06-17 14:00","0.45","0","1.04","0","0","0","0.02"
"2024-06-17 14:30","0.29","0.02","1.32","0","0","0","0"
"2024-06-17 15:00","0.2","0","1.35","0","0","0","0.07"
"2024-06-17 15:30","0.45","0","1.42","0","0","0","0"
"2024-06-17 16:00","0.3","0","1.39","0","0","0","0"
"2024-06-17 16:30","0.3","0","1.49","0","0","0","0"
"2024-06-17 17:00","0.22","0","0.86","0","0","0","0"
"2024-06-17 17:30","0.42","0","0.02","0.18","0","0.85","0.15"
"2024-06-17 18:00","0.33","0.02","0","0.29","0","0.64","0"
"2024-06-17 18:30","0.28","0.01","0","0.13","0","0.64","0"
"2024-06-17 19:00","0.21","0","0","0.36","0","1.09","0"
"2024-06-17 19:30","0.15","0","0","0","0","0.53","0"
"2024-06-17 20:00","0.1","0","0","0.72","0","1.36","0"
"2024-06-17 20:30","0.04","0","0","0.09","0","0.95","0"
"2024-06-17 21:00","0.01","0","0","0","0","0.6","0.01"
"2024-06-17 21:30","0","0","0","0","0","0.35","0"
"2024-06-17 22:00","0","0","0","0","0","0.36","0"
"2024-06-17 22:30","0","0","0","0.2","0","0.13","0"
"2024-06-17 23:00","0","0","0","0.26","0","0","0"
"2024-06-17 23:30","0","0","0","0.19","0","0","0"
"2024-06-18 00:00","0","0","0","3.88","1.62","0","0"
"2024-06-18 00:30","0","0","0","3.88","1.62","0","0"
"2024-06-18 01:00","0","0","0","3.21","1.62","0","0"
"2024-06-18 01:30","0","0","0","0.36","1.62","0","0"
"2024-06-18 02:00","0","0","0","0.3","1.26","0","0"
"2024-06-18 02:30","0","0","0","0.28","0.13","0","0"
"2024-06-18 03:00","0","0","0","1.49","0","0","0"
"2024-06-18 03:30","0","0","0","0.63","0","0","0"
"2024-06-18 04:00","0","0","0","0.19","0","0","0"
"2024-06-18 04:30","0","0","0","0.17","0","0.01","0"
"2024-06-18 05:00","0.02","0","0","0","0","0.17","0"
"2024-06-18 05:30","0.03","0","0","0","0","0.17","0"
"2024-06-18 06:00","0.03","0","0","0","0","0.11","0.03"
"2024-06-18 06:30","0.14","0","0","0","0","0.04","0.02"
"2024-06-18 07:00","0.21","0.03","0","0","0","0.54","0"
"2024-06-18 07:30","0.29","0.05","0","0","0","0.44","0"
"2024-06-18 08:00","0.21","0.25","0","0","0","0","0"
"2024-06-18 08:30","0.21","0.32","0","0","0","0","0"
"2024-06-18 09:00","0.28","0.24","0","0","0","0","0"
"2024-06-18 09:30","0.34","0.14","0.09","0","0","0.01","0"
"2024-06-18 10:00","0.77","0","0.07","0.39","0","0.6","0.01"
"2024-06-18 10:30","0.91","0.23","0","0.21","0.01","0.35","0"
"2024-06-18 11:00","0.72","0.66","0.08","0.05","0","0.15","0.01"
"2024-06-18 11:30","1.41","0.19","0.11","0.48","0","0.19","0"
"2024-06-18 12:00","0.32","0.33","1.04","0","0","0","0"
"2024-06-18 12:30","0.52","0.04","1.19","0","0","0","0"
"2024-06-18 13:00","0.3","0","0.78","0","0","0","0"
"2024-06-18 13:30","0.33","0","0.83","0","0","0","0"
"2024-06-18 14:00","0.27","0","0.85","0","0","0","0"
"2024-06-18 14:30","0.21","0","0.73","0","0","0","0"
"2024-06-18 15:00","0.21","0","0.3","0","0","0","0"
"2024-06-18 15:30","0.19","0","0.48","0","0","0","0"
"2024-06-18 16:00","0.2","0","0.3","0","0","0","0"
"2024-06-18 16:30","0.17","0","0.54","0","0","0","0"
"2024-06-18 17:00","0.2","0","0.71","0","0","0","0"
"2024-06-18 17:30","0.31","0.03","0.14","0.01","0","0.04","0.01"
"2024-06-18 18:00","0.18","0","0.13","0","0","0","0"
"2024-06-18 18:30","0.23","0.01","0.08","0.01","0","0.07","0.01"
"2024-06-18 19:00","0.16","0.01","0","0.13","0","0.62","0"
"2024-06-18 19:30","0.13","0","0","0.38","0","1.73","0"
"2024-06-18 20:00","0.08","0","0","0.08","0","0.98","0"
"2024-06-18 20:30","0.03","0","0","0","0","0.21","0.01"
"2024-06-18 21:00","0.01","0","0","0.01","0","0.9","0.15"
"2024-06-18 21:30","0","0","0","0.22","0","0.83","0"
"2024-06-18 22:00","0","0","0","1.19","0","1.56","0"
"2024-06-18 22:30","0","0","0","0","0","0.45","0"
"2024-06-18 23:00","0","0","0","0.56","0","0.11","0"
"2024-06-18 23:30","0","0","0","1.59","0","0","0"
"2024-06-19 00:00","0","0","0","0.38","1.63","0","0"
"2024-06-19 00:30","0","0","0","0.35","1.64","0","0"
"2024-06-19 01:00","0","0","0","0.36","1.64","0","0"
"2024-06-19 01:30","0","0","0","0.36","1.64","0","0"
"2024-06-19 02:00","0","0","0","0.31","1.31","0","0"
"2024-06-19 02:30","0","0","0","0.23","0.13","0","0"
"2024-06-19 03:00","0","0","0","0.18","0","0","0"
"2024-06-19 03:30","0","0","0","0.2","0","0","0"
"2024-06-19 04:00","0","0","0","0.2","0","0","0"
"2024-06-19 04:30","0","0","0","0.17","0","0","0"
"2024-06-19 05:00","0.01","0","0","0.02","0","0.16","0"
"2024-06-19 05:30","0.05","0","0","0","0","0.12","0.01"
"2024-06-19 06:00","0.08","0","0","0","0","0.09","0"
"2024-06-19 06:30","0.17","0","0","0","0","0.03","0"
"2024-06-19 07:00","0.21","0.08","0","0","0","0.06","0"
"2024-06-19 07:30","0.32","0.04","0","0","0","0.4","0"
"2024-06-19 08:00","0.21","0.15","0","0","0","0","0"
"2024-06-19 08:30","0.21","0.23","0","0","0","0","0"
"2024-06-19 09:00","0.3","0.07","0","0.02","0","0.14","0"
"2024-06-19 09:30","0.4","0.03","0","0.36","0","1.13","0"
"2024-06-19 10:00","0.28","0.43","0","0","0","0","0"
"2024-06-19 10:30","0.25","0.96","0.03","0","0","0","0"
"2024-06-19 11:00","0.73","0.51","0.12","0.32","0.01","0.14","0"
"2024-06-19 11:30","0.79","0.36","0.2","0.59","0","0.31","0"
"2024-06-19 12:00","0.26","0.16","1.33","0","0","0","0"
"2024-06-19 12:30","0.26","0","1.36","0","0","0","0"
"2024-06-19 13:00","0.17","0","1.16","0","0","0","0"
"2024-06-19 13:30","0.59","0.06","0.83","0.04","0.01","0","0"
"2024-06-19 14:00","0.25","0.05","1.26","0","0","0","0"
"2024-06-19 14:30","0.24","0","1.22","0","0","0","0"
"2024-06-19 15:00","0.2","0","1.46","0","0","0","0"
"2024-06-19 15:30","0.28","0","1.3","0","0","0","0.03"
"2024-06-19 16:00","0.23","0","1.4","0","0","0","0"
"2024-06-19 16:30","0.22","0","1.4","0","0","0","0.01"
