ss_id,datetime_GMT,generation_Wh
2657,2013-01-01 00:30:00+00:00,0.0
2657,2013-01-01 01:00:00+00:00,0.0
2657,2013-01-01 01:30:00+00:00,0.0
2657,2013-01-01 02:00:00+00:00,0.0
2657,2013-01-01 02:30:00+00:00,0.0
2657,2013-01-01 03:00:00+00:00,0.0
2657,2013-01-01 03:30:00+00:00,0.0
2657,2013-01-01 04:00:00+00:00,0.0
2657,2013-01-01 04:30:00+00:00,0.0
2657,2013-01-01 05:00:00+00:00,0.0
2657,2013-01-01 05:30:00+00:00,0.0
2657,2013-01-01 06:00:00+00:00,0.0
2657,2013-01-01 06:30:00+00:00,0.0
2657,2013-01-01 07:00:00+00:00,0.0
2657,2013-01-01 07:30:00+00:00,0.0
2657,2013-01-01 08:00:00+00:00,0.0
2657,2013-01-01 08:30:00+00:00,41.58
2657,2013-01-01 09:00:00+00:00,324.31
2657,2013-01-01 09:30:00+00:00,641.68
2657,2013-01-01 10:00:00+00:00,891.93
2657,2013-01-01 10:30:00+00:00,1083.39
2657,2013-01-01 11:00:00+00:00,1239.86
2657,2013-01-01 11:30:00+00:00,1300.75
2657,2013-01-01 12:00:00+00:00,1350.0
2657,2013-01-01 12:30:00+00:00,1307.83
2657,2013-01-01 13:00:00+00:00,1301.11
2657,2013-01-01 13:30:00+00:00,1258.64
2657,2013-01-01 14:00:00+00:00,1150.0
2657,2013-01-01 14:30:00+00:00,957.92
2657,2013-01-01 15:00:00+00:00,292.46
2657,2013-01-01 15:30:00+00:00,150.11
2657,2013-01-01 16:00:00+00:00,8.43
2657,2013-01-01 16:30:00+00:00,0.0
2657,2013-01-01 17:00:00+00:00,0.0
2657,2013-01-01 17:30:00+00:00,0.0
2657,2013-01-01 18:00:00+00:00,0.0
2657,2013-01-01 18:30:00+00:00,0.0
2657,2013-01-01 19:00:00+00:00,0.0
2657,2013-01-01 19:30:00+00:00,0.0
2657,2013-01-01 20:00:00+00:00,0.0
2657,2013-01-01 20:30:00+00:00,0.0
