ss_id,datetime_GMT,generation_Wh
5286,2013-01-01 00:30:00+00:00,0.0
5286,2013-01-01 01:00:00+00:00,0.0
5286,2013-01-01 01:30:00+00:00,0.0
5286,2013-01-01 02:00:00+00:00,0.0
5286,2013-01-01 02:30:00+00:00,0.0
5286,2013-01-01 03:00:00+00:00,0.0
5286,2013-01-01 03:30:00+00:00,0.0
5286,2013-01-01 04:00:00+00:00,0.0
5286,2013-01-01 04:30:00+00:00,0.0
5286,2013-01-01 05:00:00+00:00,0.0
5286,2013-01-01 05:30:00+00:00,0.0
5286,2013-01-01 06:00:00+00:00,0.0
5286,2013-01-01 06:30:00+00:00,0.0
5286,2013-01-01 07:00:00+00:00,0.0
5286,2013-01-01 07:30:00+00:00,0.0
5286,2013-01-01 08:00:00+00:00,0.0
5286,2013-01-01 08:30:00+00:00,6.75
5286,2013-01-01 09:00:00+00:00,176.34
5286,2013-01-01 09:30:00+00:00,397.31
5286,2013-01-01 10:00:00+00:00,534.7
5286,2013-01-01 10:30:00+00:00,660.55
5286,2013-01-01 11:00:00+00:00,721.45
5286,2013-01-01 11:30:00+00:00,748.05
5286,2013-01-01 12:00:00+00:00,757.9
5286,2013-01-01 12:30:00+00:00,737.5
5286,2013-01-01 13:00:00+00:00,691.8
5286,2013-01-01 13:30:00+00:00,634.1
5286,2013-01-01 14:00:00+00:00,513.15
5286,2013-01-01 14:30:00+00:00,280.18
5286,2013-01-01 15:00:00+00:00,98.81
5286,2013-01-01 15:30:00+00:00,21.49
5286,2013-01-01 16:00:00+00:00,0.8
5286,2013-01-01 16:30:00+00:00,0.01
5286,2013-01-01 17:00:00+00:00,0.0
5286,2013-01-01 17:30:00+00:00,0.0
5286,2013-01-01 18:00:00+00:00,0.0
5286,2013-01-01 18:30:00+00:00,0.0
5286,2013-01-01 19:00:00+00:00,0.0
5286,2013-01-01 19:30:00+00:00,0.0
5286,2013-01-01 20:00:00+00:00,0.0
5286,2013-01-01 20:30:00+00:00,0.0
5286,2013-01-01 21:00:00+00:00,0.0
5286,2013-01-01 21:30:00+00:00,0.0
5286,2013-01-01 22:00:00+00:00,0.0
5286,2013-01-01 22:30:00+00:00,0.0
5286,2013-01-01 23:00:00+00:00,0.0
5286,2013-01-01 23:30:00+00:00,0.0
5286,2013-01-02 00:00:00+00:00,0.0
5286,2013-01-02 00:30:00+00:00,0.0
5286,2013-01-02 01:00:00+00:00,0.0
5286,2013-01-02 01:30:00+00:00,0.0
5286,2013-01-02 02:00:00+00:00,0.0
5286,2013-01-02 02:30:00+00:00,0.0
5286,2013-01-02 03:00:00+00:00,0.0
5286,2013-01-02 03:30:00+00:00,0.0
5286,2013-01-02 04:00:00+00:00,0.0
5286,2013-01-02 04:30:00+00:00,0.0
5286,2013-01-02 05:00:00+00:00,0.0
5286,2013-01-02 05:30:00+00:00,0.0
5286,2013-01-02 06:00:00+00:00,0.0
5286,2013-01-02 06:30:00+00:00,0.0
5286,2013-01-02 07:00:00+00:00,0.0
5286,2013-01-02 07:30:00+00:00,0.0
5286,2013-01-02 08:00:00+00:00,0.0
5286,2013-01-02 08:30:00+00:00,0.52
5286,2013-01-02 09:00:00+00:00,14.71
5286,2013-01-02 09:30:00+00:00,14.22
5286,2013-01-02 10:00:00+00:00,14.37
5286,2013-01-02 10:30:00+00:00,23.16
5286,2013-01-02 11:00:00+00:00,34.26
5286,2013-01-02 11:30:00+00:00,33.12
5286,2013-01-02 12:00:00+00:00,46.57
5286,2013-01-02 12:30:00+00:00,36.53
5286,2013-01-02 13:00:00+00:00,34.6
5286,2013-01-02 13:30:00+00:00,49.31
5286,2013-01-02 14:00:00+00:00,27.42
5286,2013-01-02 14:30:00+00:00,27.21
5286,2013-01-02 15:00:00+00:00,2.76
5286,2013-01-02 15:30:00+00:00,0.01
5286,2013-01-02 16:00:00+00:00,0.0
5286,2013-01-02 16:30:00+00:00,0.01
5286,2013-01-02 17:00:00+00:00,0.0
5286,2013-01-02 17:30:00+00:00,0.0
5286,2013-01-02 18:00:00+00:00,0.0
5286,2013-01-02 18:30:00+00:00,0.0
5286,2013-01-02 19:00:00+00:00,0.0
5286,2013-01-02 19:30:00+00:00,0.0
5286,2013-01-02 20:00:00+00:00,0.0
5286,2013-01-02 20:30:00+00:00,0.0
5286,2013-01-02 21:00:00+00:00,0.0
5286,2013-01-02 21:30:00+00:00,0.0
5286,2013-01-02 22:00:00+00:00,0.0
5286,2013-01-02 22:30:00+00:00,0.0
5286,2013-01-02 23:00:00+00:00,0.0
5286,2013-01-02 23:30:00+00:00,0.0
5286,2013-01-03 00:00:00+00:00,0.0
5286,2013-01-03 00:30:00+00:00,0.0
5286,2013-01-03 01:00:00+00:00,0.0
5286,2013-01-03 01:30:00+00:00,0.0
5286,2013-01-03 02:00:00+00:00,0.0
5286,2013-01-03 02:30:00+00:00,0.0
5286,2013-01-03 03:00:00+00:00,0.0
5286,2013-01-03 03:30:00+00:00,0.0
5286,2013-01-03 04:00:00+00:00,0.0
5286,2013-01-03 04:30:00+00:00,0.0
5286,2013-01-03 05:00:00+00:00,0.0
5286,2013-01-03 05:30:00+00:00,0.0
5286,2013-01-03 06:00:00+00:00,0.0
5286,2013-01-03 06:30:00+00:00,0.0
5286,2013-01-03 07:00:00+00:00,0.0
5286,2013-01-03 07:30:00+00:00,0.0
5286,2013-01-03 08:00:00+00:00,0.0
